year,game_datetime,game_pk,position,AB,OBP,SLG,OPS
2019,2019-04-08T23:05:00Z,567065,P,1,0.0,0.0,0.0
2019,2019-04-08T18:20:00Z,565124,P,2,0.5,1.0,1.5
2019,2019-04-08T00:37:00Z,565415,P,2,0.0,0.0,0.0
2019,2019-04-09T00:40:00Z,565416,P,0,1.0,,
2019,2019-04-09T01:45:00Z,566474,P,2,0.0,0.0,0.0
2019,2019-04-09T22:40:00Z,565226,P,4,0.2,0.0,0.2
2019,2019-04-09T23:05:00Z,567066,P,2,0.333,0.0,0.333
2019,2019-04-09T23:45:00Z,566571,P,2,0.0,0.0,0.0
2019,2019-04-09T23:10:00Z,565993,P,1,0.0,0.0,0.0
2019,2019-04-10T19:45:00Z,566476,P,2,0.5,0.5,1.0
2019,2019-04-10T01:45:00Z,566475,P,2,0.0,0.0,0.0
2019,2019-04-10T01:40:00Z,564836,P,1,0.5,0.0,0.5
2019,2019-04-10T00:40:00Z,565417,P,1,1.0,1.0,2.0
2019,2019-04-10T23:10:00Z,565994,P,1,0.5,0.0,0.5
2019,2019-04-10T22:40:00Z,565227,P,0,,,
2019,2019-04-10T23:45:00Z,566572,P,1,0.0,0.0,0.0
2019,2019-04-10T23:05:00Z,567067,P,4,0.0,0.0,0.0
2019,2019-04-11T00:05:00Z,565125,P,2,0.0,0.0,0.0
2019,2019-04-11T01:40:00Z,564837,P,2,0.0,0.0,0.0
2019,2019-08-26T19:10:00Z,565418,P,1,0.0,0.0,0.0
2019,2019-04-11T16:35:00Z,565228,P,1,0.0,0.0,0.0
2019,2019-04-11T23:20:00Z,567163,P,2,0.0,0.0,0.0
2019,2019-04-11T23:35:00Z,565126,P,2,0.0,0.0,0.0
2019,2019-04-11T17:15:00Z,566573,P,2,0.0,0.0,0.0
2019,2019-04-12T01:40:00Z,564838,P,2,0.5,0.5,1.0
2019,2019-04-12T01:45:00Z,566477,P,2,0.0,0.0,0.0
2019,2019-04-12T18:20:00Z,565127,P,3,0.0,0.0,0.0
2019,2019-04-12T23:10:00Z,567366,P,1,0.0,0.0,0.0
2019,2019-04-12T23:05:00Z,565900,P,2,1.0,1.0,2.0
2019,2019-04-13T01:40:00Z,564839,P,2,0.0,0.0,0.0
2019,2019-04-13T20:05:00Z,565901,P,2,0.0,0.0,0.0
2019,2019-04-12T23:20:00Z,567164,P,1,0.0,0.0,0.0
2019,2019-04-13T18:20:00Z,565128,P,2,0.5,0.5,1.0
2019,2019-04-13T20:05:00Z,566479,P,3,0.333,0.333,0.667
2019,2019-04-13T02:15:00Z,566478,P,1,0.0,0.0,0.0
2019,2019-04-13T02:10:00Z,565806,P,0,,,
2019,2019-04-13T22:10:00Z,567367,P,3,0.0,0.0,0.0
2019,2019-04-13T23:10:00Z,565229,P,1,0.0,0.0,0.0
2019,2019-04-14T00:10:00Z,564840,P,2,0.0,0.0,0.0
2019,2019-04-14T01:10:00Z,565807,P,1,1.0,1.0,2.0
2019,2019-04-14T17:35:00Z,565902,P,3,0.333,0.333,0.667
2019,2019-04-13T23:20:00Z,567165,P,4,0.0,0.0,0.0
2019,2019-04-14T20:10:00Z,565230,P,2,0.5,1.0,1.5
2019,2019-04-14T17:10:00Z,567368,P,2,0.0,0.0,0.0
2019,2019-04-14T20:10:00Z,564841,P,3,0.667,1.0,1.667
2019,2019-04-14T20:10:00Z,565808,P,3,0.333,0.333,0.667
2019,2019-04-14T20:05:00Z,566480,P,1,0.0,0.0,0.0
2019,2019-04-14T23:05:00Z,567166,P,2,0.0,0.0,0.0
2019,2019-04-15T23:10:00Z,567369,P,2,0.0,0.0,0.0
2019,2019-04-15T23:05:00Z,567068,P,0,1.0,,
2019,2019-06-03T20:05:00Z,565129,P,2,0.667,0.5,1.167
2019,2019-04-15T23:40:00Z,567559,P,1,1.0,1.0,2.0
2019,2019-04-16T02:10:00Z,566282,P,2,0.0,0.0,0.0
2019,2019-04-16T02:10:00Z,565809,P,2,0.0,0.0,0.0
2019,2019-04-16T23:05:00Z,567069,P,3,0.0,0.0,0.0
2019,2019-04-16T23:05:00Z,565903,P,2,0.5,1.0,1.5
2019,2019-04-16T23:10:00Z,567370,P,1,0.0,0.0,0.0
2019,2019-04-16T23:20:00Z,567167,P,1,1.0,1.0,2.0
2019,2019-04-16T23:40:00Z,567560,P,3,0.333,0.667,1.0
2019,2019-04-17T01:10:00Z,566283,P,1,0.0,0.0,0.0
2019,2019-04-17T02:10:00Z,565810,P,4,0.0,0.0,0.0
2019,2019-04-17T17:05:00Z,567070,P,3,0.0,0.0,0.0
2019,2019-04-17T17:40:00Z,567561,P,2,0.5,2.0,2.5
2019,2019-04-17T19:10:00Z,565811,P,2,0.0,0.0,0.0
2019,2019-04-17T23:05:00Z,565904,P,1,0.0,0.0,0.0
2019,2019-04-17T23:10:00Z,567371,P,1,0.0,0.0,0.0
2019,2019-04-17T23:20:00Z,567168,P,2,0.0,0.0,0.0
2019,2019-04-18T16:10:00Z,567169,P,1,0.0,0.0,0.0
2019,2019-04-18T17:05:00Z,565905,P,2,0.0,0.0,0.0
2019,2019-04-19T02:10:00Z,566284,P,1,0.0,0.0,0.0
2019,2019-04-19T23:05:00Z,566186,P,2,0.0,0.0,0.0
2019,2019-04-19T18:20:00Z,565130,P,4,0.0,0.0,0.0
2019,2019-04-19T00:40:00Z,565419,P,2,0.0,0.0,0.0
2019,2019-04-19T23:10:00Z,567372,P,2,0.0,0.0,0.0
2019,2019-04-20T00:15:00Z,566574,P,1,0.0,0.0,0.0
2019,2019-04-19T00:10:00Z,567562,P,1,0.0,0.0,0.0
2019,2019-04-20T00:10:00Z,567563,P,1,0.0,0.0,0.0
2019,2019-04-20T00:40:00Z,565420,P,1,0.0,0.0,0.0
2019,2019-04-20T02:10:00Z,566285,P,2,0.0,0.0,0.0
2019,2019-04-20T18:15:00Z,566575,P,3,0.333,0.333,0.667
2019,2019-04-20T20:05:00Z,566187,P,0,,,
2019,2019-04-20T22:10:00Z,567373,P,2,0.0,0.0,0.0
2019,2019-04-20T18:20:00Z,565131,P,1,0.0,0.0,0.0
2019,2019-04-21T00:10:00Z,565421,P,2,0.0,0.0,0.0
2019,2019-04-20T23:10:00Z,567564,P,1,0.0,0.0,0.0
2019,2019-04-21T00:40:00Z,566286,P,1,0.0,0.0,0.0
2019,2019-04-21T17:10:00Z,567374,P,2,0.0,0.0,0.0
2019,2019-04-21T17:35:00Z,566188,P,1,0.0,0.0,0.0
2019,2019-04-21T18:10:00Z,567565,P,2,0.0,0.0,0.0
2019,2019-04-21T18:15:00Z,566576,P,2,0.0,0.0,0.0
2019,2019-04-21T18:20:00Z,565132,P,2,0.0,0.0,0.0
2019,2019-04-21T19:10:00Z,565422,P,2,0.0,0.0,0.0
2019,2019-04-21T20:10:00Z,566287,P,2,0.0,0.0,0.0
2019,2019-04-22T23:10:00Z,565995,P,2,0.0,0.0,0.0
2019,2019-04-22T23:45:00Z,566577,P,2,0.0,0.0,0.0
2019,2019-04-22T23:05:00Z,566189,P,3,0.25,0.0,0.25
2019,2019-04-23T00:40:00Z,565423,P,1,0.0,0.0,0.0
2019,2019-04-23T23:10:00Z,565996,P,3,0.667,2.0,2.667
2019,2019-04-23T22:40:00Z,565231,P,0,,,
2019,2019-04-23T23:05:00Z,566190,P,2,0.0,0.0,0.0
2019,2019-04-23T23:45:00Z,566578,P,1,0.0,0.0,0.0
2019,2019-04-24T00:05:00Z,565133,P,3,0.0,0.0,0.0
2019,2019-04-24T00:40:00Z,565424,P,2,0.0,0.0,0.0
2019,2019-04-24T02:10:00Z,566288,P,2,0.5,0.5,1.0
2019,2019-04-24T19:10:00Z,565425,P,3,0.0,0.0,0.0
2019,2019-04-24T17:15:00Z,566579,P,1,0.0,0.0,0.0
2019,2019-04-24T19:40:00Z,566289,P,1,0.0,0.0,0.0
2019,2019-04-24T23:05:00Z,566191,P,1,0.0,0.0,0.0
2019,2019-04-24T22:40:00Z,565232,P,2,0.0,0.0,0.0
2019,2019-04-24T23:10:00Z,565997,P,2,0.0,0.0,0.0
2019,2019-04-25T00:05:00Z,565134,P,1,0.0,0.0,0.0
2019,2019-04-25T16:35:00Z,566192,P,1,1.0,1.0,2.0
2019,2019-04-25T18:20:00Z,565135,P,1,0.0,0.0,0.0
2019,2019-04-25T22:40:00Z,565233,P,1,1.0,1.0,2.0
2019,2019-04-25T23:05:00Z,567071,P,2,0.0,0.0,0.0
2019,2019-04-26T23:05:00Z,565906,P,2,0.0,0.0,0.0
2019,2019-04-26T23:05:00Z,567072,P,2,0.0,0.0,0.0
2019,2019-04-26T23:20:00Z,567170,P,2,0.0,0.0,0.0
2019,2019-04-26T23:10:00Z,565998,P,2,0.0,0.0,0.0
2019,2019-04-27T00:15:00Z,566580,P,2,0.5,0.5,1.0
2019,2019-04-27T02:10:00Z,565812,P,1,0.5,0.0,0.5
2019,2019-04-27T01:40:00Z,564842,P,3,0.0,0.0,0.0
2019,2019-04-27T02:15:00Z,566481,P,2,0.0,0.0,0.0
2019,2019-04-27T18:15:00Z,566581,P,2,0.0,0.0,0.0
2019,2019-04-27T20:05:00Z,565907,P,2,0.0,0.0,0.0
2019,2019-04-27T20:05:00Z,566482,P,1,0.0,0.0,0.0
2019,2019-04-27T22:05:00Z,567073,P,2,0.5,0.5,1.0
2019,2019-04-27T23:10:00Z,565999,P,2,0.0,0.0,0.0
2019,2019-04-27T23:20:00Z,567171,P,3,0.0,0.0,0.0
2019,2019-04-28T00:10:00Z,564843,P,1,0.5,0.0,0.5
2019,2019-04-28T01:10:00Z,565813,P,2,0.0,0.0,0.0
2019,2019-04-28T17:05:00Z,567074,P,3,0.0,0.0,0.0
2019,2019-04-28T17:10:00Z,566000,P,2,0.5,0.5,1.0
2019,2019-04-28T18:15:00Z,566582,P,1,0.0,0.0,0.0
2019,2019-04-28T17:20:00Z,567172,P,2,0.0,0.0,0.0
2019,2019-04-28T17:35:00Z,565908,P,2,0.0,0.0,0.0
2019,2019-04-28T20:05:00Z,566483,P,1,1.0,1.0,2.0
2019,2019-04-29T23:05:00Z,565909,P,1,0.5,0.0,0.5
2019,2019-04-29T23:10:00Z,566001,P,2,0.5,0.5,1.0
2019,2019-04-28T20:10:00Z,565814,P,1,1.0,1.0,2.0
2019,2019-04-28T20:10:00Z,564844,P,2,0.0,0.0,0.0
2019,2019-04-29T23:20:00Z,567173,P,2,0.0,0.0,0.0
2019,2019-04-29T23:40:00Z,567566,P,2,0.0,0.0,0.0
2019,2019-04-30T23:05:00Z,565910,P,2,0.0,0.0,0.0
2019,2019-04-30T01:45:00Z,566484,P,1,0.0,0.0,0.0
2019,2019-04-30T23:05:00Z,567075,P,1,0.0,0.0,0.0
2019,2019-04-30T23:10:00Z,566002,P,0,1.0,,
2019,2019-04-30T23:20:00Z,567179,P,2,0.0,0.0,0.0
2019,2019-04-30T23:10:00Z,567375,P,1,0.0,0.0,0.0
2019,2019-05-01T19:40:00Z,564846,P,2,0.0,0.0,0.0
2019,2019-05-01T01:45:00Z,566485,P,2,0.0,0.0,0.0
2019,2019-04-30T23:40:00Z,567567,P,2,0.0,0.0,0.0
2019,2019-05-01T23:05:00Z,565911,P,2,0.0,0.0,0.0
2019,2019-05-01T01:40:00Z,564845,P,3,0.0,0.0,0.0
2019,2019-05-01T23:10:00Z,566003,P,2,0.0,0.0,0.0
2019,2019-05-01T23:05:00Z,567076,P,1,0.5,0.0,0.5
2019,2019-05-01T23:20:00Z,567180,P,2,0.0,0.0,0.0
2019,2019-05-01T23:10:00Z,567376,P,2,0.0,0.0,0.0
2019,2019-05-01T23:40:00Z,567568,P,1,0.0,0.0,0.0
2019,2019-05-02T16:10:00Z,566004,P,3,0.333,1.333,1.667
2019,2019-05-02T16:10:00Z,567181,P,5,0.4,0.4,0.8
2019,2019-05-02T01:45:00Z,566486,P,2,0.0,0.0,0.0
2019,2019-05-02T17:10:00Z,567569,P,1,0.0,0.0,0.0
2019,2019-05-03T18:20:00Z,565136,P,3,0.0,0.0,0.0
2019,2019-05-02T20:05:00Z,565912,P,1,0.5,0.0,0.5
2019,2019-05-03T23:05:00Z,566193,P,1,0.0,0.0,0.0
2019,2019-05-03T23:05:00Z,567077,P,1,0.0,0.0,0.0
2019,2019-05-03T23:10:00Z,565234,P,2,0.333,0.0,0.333
2019,2019-05-03T23:10:00Z,567377,P,1,0.5,0.0,0.5
2019,2019-05-04T00:10:00Z,567570,P,2,0.5,0.5,1.0
2019,2019-05-04T02:10:00Z,566290,P,2,0.0,0.0,0.0
2019,2019-05-04T00:40:00Z,565426,P,2,0.0,0.0,0.0
2019,2019-05-04T20:05:00Z,565137,P,2,0.0,0.0,0.0
2019,2019-05-04T22:10:00Z,567378,P,1,0.0,0.0,0.0
2019,2019-05-04T23:05:00Z,566194,P,2,0.5,0.5,1.0
2019,2019-05-04T23:05:00Z,567078,P,1,0.0,0.0,0.0
2019,2019-05-04T23:10:00Z,565235,P,4,0.25,0.25,0.5
2019,2019-05-05T00:10:00Z,565427,P,1,0.0,0.0,0.0
2019,2019-05-05T18:05:00Z,567079,P,3,0.333,0.333,0.667
2019,2019-05-05T00:40:00Z,566291,P,1,0.5,0.0,0.5
2019,2019-05-04T23:10:00Z,567571,P,3,0.0,0.0,0.0
2019,2019-05-05T17:35:00Z,566195,P,2,0.0,0.0,0.0
2019,2019-05-05T18:10:00Z,567572,P,2,0.0,0.0,0.0
2019,2019-05-05T17:10:00Z,567379,P,2,0.0,0.0,0.0
2019,2019-05-05T20:10:00Z,566292,P,2,0.0,0.0,0.0
2019,2019-05-05T19:10:00Z,565428,P,2,0.5,0.5,1.0
2019,2019-05-05T20:10:00Z,565236,P,2,0.0,0.0,0.0
2019,2019-05-05T23:05:00Z,565138,P,2,0.0,0.0,0.0
2019,2019-05-06T16:35:00Z,565237,P,3,0.333,0.333,0.667
2019,2019-05-07T00:05:00Z,566583,P,3,0.0,0.0,0.0
2019,2019-05-07T00:05:00Z,565139,P,2,0.0,0.0,0.0
2019,2019-05-06T23:40:00Z,567573,P,2,0.0,0.0,0.0
2019,2019-05-07T02:10:00Z,565815,P,3,0.0,0.0,0.0
2019,2019-05-07T02:10:00Z,566293,P,2,0.0,0.0,0.0
2019,2019-05-07T23:40:00Z,567574,P,2,0.5,0.5,1.0
2019,2019-05-07T23:45:00Z,566584,P,1,0.0,0.0,0.0
2019,2019-05-07T23:05:00Z,566196,P,1,0.0,0.0,0.0
2019,2019-05-08T00:05:00Z,565140,P,2,0.0,0.0,0.0
2019,2019-05-08T02:10:00Z,565816,P,3,0.333,0.333,0.667
2019,2019-05-08T16:35:00Z,566197,P,2,0.0,0.0,0.0
2019,2019-05-08T02:10:00Z,566294,P,2,0.0,0.0,0.0
2019,2019-05-08T00:40:00Z,565429,P,1,0.0,0.0,0.0
2019,2019-05-08T17:15:00Z,566585,P,1,0.0,0.0,0.0
2019,2019-05-08T17:10:00Z,567575,P,3,0.0,0.0,0.0
2019,2019-05-08T19:40:00Z,566295,P,3,0.333,0.667,1.0
2019,2019-05-09T02:10:00Z,565817,P,3,0.0,0.0,0.0
2019,2019-05-08T23:35:00Z,565141,P,2,0.0,0.0,0.0
2019,2019-07-15T18:10:00Z,565430,P,6,0.429,0.333,0.762
2019,2019-05-09T18:20:00Z,565142,P,3,0.0,0.0,0.0
2019,2019-05-10T01:40:00Z,564847,P,2,0.0,0.0,0.0
2019,2019-05-10T18:20:00Z,565143,P,1,0.0,0.0,0.0
2019,2019-05-09T23:45:00Z,566586,P,3,0.0,0.0,0.0
2019,2019-05-10T02:10:00Z,565818,P,0,1.0,,
2019,2019-05-10T23:10:00Z,566005,P,4,0.25,0.25,0.5
2019,2019-05-11T00:40:00Z,565432,P,4,0.25,0.5,0.75
2019,2019-05-11T00:15:00Z,566587,P,1,0.0,0.0,0.0
2019,2019-05-09T19:10:00Z,565431,P,1,0.0,0.0,0.0
2019,2019-05-11T01:40:00Z,564848,P,2,0.0,0.0,0.0
2019,2019-05-11T02:10:00Z,565819,P,2,0.333,0.0,0.333
2019,2019-05-11T18:15:00Z,566588,P,2,0.0,0.0,0.0
2019,2019-05-11T23:10:00Z,566006,P,3,0.667,1.0,1.667
2019,2019-05-11T02:15:00Z,566487,P,1,0.0,0.0,0.0
2019,2019-05-12T00:10:00Z,565433,P,2,0.0,0.0,0.0
2019,2019-05-11T18:20:00Z,565144,P,3,0.0,0.0,0.0
2019,2019-05-12T01:05:00Z,566488,P,1,1.0,1.0,2.0
2019,2019-05-12T00:10:00Z,564849,P,2,0.0,0.0,0.0
2019,2019-05-12T01:10:00Z,565820,P,2,0.0,0.0,0.0
2019,2019-05-12T18:15:00Z,566589,P,2,0.667,0.5,1.167
2019,2019-05-12T20:05:00Z,566489,P,2,0.0,0.0,0.0
2019,2019-05-12T20:10:00Z,565821,P,1,0.0,0.0,0.0
2019,2019-05-12T19:10:00Z,565434,P,2,0.0,0.0,0.0
2019,2019-05-12T20:10:00Z,564850,P,2,0.0,0.0,0.0
2019,2019-08-05T20:15:00Z,566007,P,1,0.0,0.0,0.0
2019,2019-05-12T23:05:00Z,565145,P,2,0.0,0.0,0.0
2019,2019-05-13T23:05:00Z,567080,P,1,0.0,0.0,0.0
2019,2019-05-14T22:40:00Z,565238,P,1,0.0,0.0,0.0
2019,2019-05-14T01:40:00Z,564851,P,0,,,
2019,2019-05-14T23:05:00Z,565913,P,1,0.0,0.0,0.0
2019,2019-05-14T23:10:00Z,567380,P,2,0.0,0.0,0.0
2019,2019-05-14T23:05:00Z,567081,P,0,,,
2019,2019-05-14T23:20:00Z,567182,P,1,0.0,0.0,0.0
2019,2019-05-15T01:40:00Z,564852,P,1,0.0,0.0,0.0
2019,2019-05-15T01:45:00Z,566490,P,1,0.0,0.0,0.0
2019,2019-05-15T19:40:00Z,564853,P,2,0.333,0.0,0.333
2019,2019-05-15T02:10:00Z,565822,P,2,0.0,0.0,0.0
2019,2019-05-15T22:40:00Z,565239,P,2,0.0,0.0,0.0
2019,2019-05-15T19:45:00Z,566491,P,2,1.0,1.5,2.5
2019,2019-05-15T23:05:00Z,565914,P,2,0.333,0.0,0.333
2019,2019-05-15T23:05:00Z,567082,P,2,0.5,0.5,1.0
2019,2019-05-15T23:20:00Z,567183,P,2,0.0,0.0,0.0
2019,2019-05-15T23:10:00Z,567381,P,2,0.0,0.0,0.0
2019,2019-05-16T02:10:00Z,565823,P,3,0.667,0.667,1.333
2019,2019-05-16T17:05:00Z,565915,P,1,0.0,0.0,0.0
2019,2019-05-16T22:40:00Z,565240,P,2,0.5,0.5,1.0
2019,2019-05-16T17:05:00Z,567083,P,1,0.0,0.0,0.0
2019,2019-05-16T23:20:00Z,567184,P,2,0.5,0.5,1.0
2019,2019-05-17T02:10:00Z,566296,P,1,0.0,0.0,0.0
2019,2019-05-17T23:05:00Z,565916,P,2,0.5,0.5,1.0
2019,2019-05-17T23:05:00Z,567084,P,1,0.5,0.0,0.5
2019,2019-05-17T23:10:00Z,565241,P,1,0.0,0.0,0.0
2019,2019-05-17T23:10:00Z,567382,P,2,0.0,0.0,0.0
2019,2019-05-18T01:40:00Z,564854,P,3,0.0,0.0,0.0
2019,2019-05-17T23:20:00Z,567185,P,2,0.667,1.0,1.667
2019,2019-05-18T02:10:00Z,566297,P,2,0.0,0.0,0.0
2019,2019-05-18T20:05:00Z,567085,P,3,0.0,0.0,0.0
2019,2019-05-18T20:10:00Z,565242,P,1,0.0,0.0,0.0
2019,2019-05-18T20:10:00Z,567383,P,2,0.5,0.5,1.0
2019,2019-05-18T23:15:00Z,565917,P,2,0.0,0.0,0.0
2019,2019-05-18T23:15:00Z,567186,P,2,0.0,0.0,0.0
2019,2019-05-19T00:40:00Z,566298,P,1,0.0,0.0,0.0
2019,2019-05-19T02:10:00Z,564855,P,1,0.0,0.0,0.0
2019,2019-05-19T17:05:00Z,567086,P,2,0.0,0.0,0.0
2019,2019-05-19T17:10:00Z,567384,P,3,0.333,0.333,0.667
2019,2019-05-19T17:10:00Z,565243,P,1,0.0,0.0,0.0
2019,2019-05-19T17:20:00Z,567187,P,2,0.0,0.0,0.0
2019,2019-05-19T20:10:00Z,566299,P,2,0.0,0.0,0.0
2019,2019-05-19T20:10:00Z,564856,P,1,0.0,0.0,0.0
2019,2019-05-20T23:10:00Z,566008,P,2,0.5,0.5,1.0
2019,2019-05-19T23:05:00Z,565918,P,2,0.0,0.0,0.0
2019,2019-05-21T01:45:00Z,566492,P,1,0.0,0.0,0.0
2019,2019-05-21T00:05:00Z,565146,P,1,0.0,0.0,0.0
2019,2019-05-21T02:10:00Z,566300,P,1,0.0,0.0,0.0
2019,2019-05-21T23:05:00Z,565147,P,1,0.0,0.0,0.0
2019,2019-05-21T23:05:00Z,566198,P,1,0.0,0.0,0.0
2019,2019-05-21T23:10:00Z,566009,P,2,0.0,0.0,0.0
2019,2019-05-21T23:40:00Z,567576,P,1,0.0,0.0,0.0
2019,2019-05-22T01:45:00Z,566493,P,1,0.0,0.0,0.0
2019,2019-05-22T02:10:00Z,566301,P,0,,,
2019,2019-05-22T23:45:00Z,566590,P,2,0.5,0.5,1.0
2019,2019-05-22T23:45:00Z,566590,P,2,0.5,0.5,1.0
2019,2019-05-22T17:10:00Z,567577,P,2,0.0,0.0,0.0
2019,2019-05-22T17:15:00Z,566591,P,1,0.0,0.0,0.0
2019,2019-05-22T19:40:00Z,566302,P,2,0.0,0.0,0.0
2019,2019-05-22T23:05:00Z,566199,P,2,0.0,0.0,0.0
2019,2019-05-22T23:10:00Z,566010,P,2,0.5,0.5,1.0
2019,2019-05-23T00:05:00Z,565148,P,3,0.0,0.0,0.0
2019,2019-05-23T01:45:00Z,566494,P,1,0.0,0.0,0.0
2019,2019-05-23T16:10:00Z,566011,P,2,0.0,0.0,0.0
2019,2019-05-23T16:35:00Z,566200,P,3,0.333,0.333,0.667
2019,2019-05-24T18:20:00Z,565150,P,1,0.5,0.0,0.5
2019,2019-05-23T19:45:00Z,566495,P,2,0.0,0.0,0.0
2019,2019-05-23T18:20:00Z,565149,P,1,0.0,0.0,0.0
2019,2019-05-24T23:05:00Z,566201,P,2,0.0,0.0,0.0
2019,2019-05-24T23:10:00Z,566012,P,2,0.0,0.0,0.0
2019,2019-05-24T23:05:00Z,565919,P,1,1.0,1.0,2.0
2019,2019-05-25T00:10:00Z,567578,P,1,0.0,0.0,0.0
2019,2019-05-25T00:15:00Z,566592,P,1,0.0,0.0,0.0
2019,2019-05-25T00:40:00Z,565435,P,2,0.0,0.0,0.0
2019,2019-05-25T02:15:00Z,566496,P,3,0.0,0.0,0.0
2019,2019-05-25T18:20:00Z,565151,P,3,0.0,0.0,0.0
2019,2019-05-25T20:05:00Z,565920,P,4,0.0,0.0,0.0
2019,2019-05-25T20:05:00Z,566497,P,2,0.0,0.0,0.0
2019,2019-05-25T20:10:00Z,567579,P,1,0.0,0.0,0.0
2019,2019-05-25T23:15:00Z,566202,P,1,0.0,0.0,0.0
2019,2019-05-25T20:10:00Z,566013,P,1,0.0,0.0,0.0
2019,2019-05-25T23:15:00Z,566593,P,2,0.0,0.0,0.0
2019,2019-05-26T01:10:00Z,565436,P,2,0.0,0.0,0.0
2019,2019-05-26T17:10:00Z,566014,P,3,0.667,0.667,1.333
2019,2019-05-27T23:10:00Z,565221,P,2,0.5,0.5,1.0
2019,2019-05-26T17:35:00Z,565921,P,3,0.0,0.0,0.0
2019,2019-05-26T18:10:00Z,567580,P,3,0.667,1.0,1.667
2019,2019-05-26T17:35:00Z,566203,P,1,0.0,0.0,0.0
2019,2019-05-26T18:20:00Z,565152,P,3,0.0,0.0,0.0
2019,2019-05-26T19:10:00Z,565437,P,1,1.0,3.0,4.0
2019,2019-05-26T20:05:00Z,566498,P,1,0.0,0.0,0.0
2019,2019-05-26T23:05:00Z,566594,P,2,0.0,0.0,0.0
2019,2019-05-27T17:05:00Z,565922,P,2,0.5,0.5,1.0
2019,2019-05-27T17:10:00Z,565244,P,1,0.0,0.0,0.0
2019,2019-05-28T00:10:00Z,565824,P,2,0.5,0.5,1.0
2019,2019-05-27T19:10:00Z,565438,P,2,0.0,0.0,0.0
2019,2019-05-28T22:40:00Z,565245,P,4,0.0,0.0,0.0
2019,2019-05-28T23:05:00Z,567087,P,2,0.5,0.5,1.0
2019,2019-05-28T23:10:00Z,567385,P,2,0.333,0.0,0.333
2019,2019-05-29T00:40:00Z,565439,P,1,0.0,0.0,0.0
2019,2019-05-28T23:20:00Z,567188,P,2,0.0,0.0,0.0
2019,2019-05-29T02:10:00Z,565825,P,2,0.0,0.0,0.0
2019,2019-05-29T16:35:00Z,565246,P,1,0.0,0.0,0.0
2019,2019-05-29T23:05:00Z,567088,P,2,0.333,0.0,0.333
2019,2019-05-29T23:10:00Z,567386,P,2,0.0,0.0,0.0
2019,2019-05-29T23:20:00Z,567189,P,2,0.0,0.0,0.0
2019,2019-05-30T00:40:00Z,565440,P,2,0.5,0.5,1.0
2019,2019-05-30T02:10:00Z,565826,P,0,1.0,,
2019,2019-05-30T17:05:00Z,567089,P,2,0.0,0.0,0.0
2019,2019-05-31T02:10:00Z,565827,P,2,0.333,0.0,0.333
2019,2019-05-30T17:10:00Z,567387,P,2,0.5,0.5,1.0
2019,2019-05-30T23:05:00Z,566204,P,2,0.0,0.0,0.0
2019,2019-05-30T19:10:00Z,565441,P,2,0.0,0.0,0.0
2019,2019-05-31T23:05:00Z,566205,P,3,0.25,0.0,0.25
2019,2019-05-31T23:10:00Z,565247,P,3,0.0,0.0,0.0
2019,2019-05-31T23:20:00Z,567190,P,1,0.0,0.0,0.0
2019,2019-06-01T00:15:00Z,566595,P,2,0.0,0.0,0.0
2019,2019-06-01T00:40:00Z,565442,P,3,0.667,0.667,1.333
2019,2019-06-01T01:40:00Z,564857,P,2,0.0,0.0,0.0
2019,2019-06-01T02:10:00Z,565828,P,2,0.0,0.0,0.0
2019,2019-06-01T20:10:00Z,565248,P,1,1.0,4.0,5.0
2019,2019-06-01T02:10:00Z,566303,P,2,0.0,0.0,0.0
2019,2019-06-01T20:10:00Z,567191,P,2,0.0,0.0,0.0
2019,2019-06-02T01:10:00Z,565443,P,2,0.0,0.0,0.0
2019,2019-06-01T20:05:00Z,566206,P,1,0.0,0.0,0.0
2019,2019-06-01T23:15:00Z,566596,P,0,1.0,,
2019,2019-06-02T02:10:00Z,565829,P,2,0.0,0.0,0.0
2019,2019-06-02T02:10:00Z,564858,P,1,0.0,0.0,0.0
2019,2019-06-02T02:10:00Z,566304,P,1,0.0,0.0,0.0
2019,2019-06-03T20:05:00Z,565129,P,2,0.667,0.5,1.167
2019,2019-06-02T17:20:00Z,567192,P,1,1.0,2.0,3.0
2019,2019-06-02T17:35:00Z,566207,P,2,0.0,0.0,0.0
2019,2019-06-02T17:10:00Z,565249,P,1,0.0,0.0,0.0
2019,2019-06-02T18:15:00Z,566597,P,2,0.0,0.0,0.0
2019,2019-06-02T19:10:00Z,565444,P,1,0.5,0.0,0.5
2019,2019-06-02T20:10:00Z,564859,P,3,0.0,0.0,0.0
2019,2019-06-02T20:10:00Z,565830,P,2,0.0,0.0,0.0
2019,2019-06-04T01:40:00Z,564860,P,2,0.0,0.0,0.0
2019,2019-06-02T22:10:00Z,566305,P,4,0.0,0.0,0.0
2019,2019-06-04T02:10:00Z,566306,P,2,0.5,0.5,1.0
2019,2019-06-04T23:05:00Z,566208,P,2,0.0,0.0,0.0
2019,2019-06-04T23:05:00Z,565923,P,2,0.0,0.0,0.0
2019,2019-06-05T00:05:00Z,565153,P,2,0.5,0.5,1.0
2019,2019-06-04T23:10:00Z,566015,P,2,0.0,0.0,0.0
2019,2019-06-05T00:15:00Z,566598,P,2,0.0,0.0,0.0
2019,2019-06-04T23:40:00Z,567581,P,3,0.0,0.0,0.0
