game_id,year,team_name,pitcher_old,pitcher_new
530949,2018,Milwaukee Brewers,Corbin Burnes,Josh Hader
530949,2018,San Francisco Giants,Mark Melancon,Chris Stratton
530949,2018,Milwaukee Brewers,Jeremy Jeffress,Corey Knebel
530241,2018,Texas Rangers,Matt Moore,Tony Barnette
530241,2018,Seattle Mariners,Ryan Cook,Marc Rzepczynski
530241,2018,Seattle Mariners,Marc Rzepczynski,Juan Nicasio
531675,2018,Washington Nationals,Matt Grace,Justin Miller
531675,2018,Miami Marlins,Jarlín García,Javy Guerra
530963,2018,New York Mets,Jason Vargas,Seth Lugo
530963,2018,Pittsburgh Pirates,Iván Nova,Edgar Santana
530963,2018,New York Mets,Jacob Rhame,Jerry Blevins
530963,2018,New York Mets,Jerry Blevins,Anthony Swarzak
530287,2018,Cincinnati Reds,Luis Castillo,David Hernandez
530287,2018,Cincinnati Reds,Wandy Peralta,Jared Hughes
531337,2018,San Diego Padres,Clayton Richard,Miguel Díaz
531672,2018,Atlanta Braves,Brad Brach,Jonny Venters
531672,2018,Atlanta Braves,Jonny Venters,Dan Winkler
531672,2018,Atlanta Braves,Dan Winkler,Sam Freeman
530285,2018,Houston Astros,Charlie Morton,Tony Sipp
530285,2018,Houston Astros,Tony Sipp,Collin McHugh
530285,2018,Boston Red Sox,Rick Porcello,Matt Barnes
530958,2018,Cleveland Indians,Carlos Carrasco,Oliver Pérez
530958,2018,Cleveland Indians,Oliver Pérez,Cody Allen
530958,2018,Detroit Tigers,Joe Jiménez,Daniel Stumpf
530958,2018,Cleveland Indians,Cody Allen,Adam Cimber
530967,2018,Tampa Bay Rays,Austin Pruitt,Andrew Kittredge
530967,2018,Tampa Bay Rays,Carlos Gómez,Jesús Sucre
531340,2018,Texas Rangers,Eddie Butler,Cory Gearrin
531340,2018,San Francisco Giants,Sam Dyson,Ty Blach
531664,2018,Milwaukee Brewers,Chase Anderson,Taylor Williams
531664,2018,Milwaukee Brewers,Xavier Cedeño,Corbin Burnes
531664,2018,Cincinnati Reds,Sal Romano,Amir Garrett
531664,2018,Milwaukee Brewers,Dan Jennings,Jacob Barnes
530292,2018,Baltimore Orioles,Jimmy Yacabonis,Ryan Meisinger
530292,2018,Baltimore Orioles,Jimmy Yacabonis,Ryan Meisinger
531673,2018,Texas Rangers,Matt Moore,Alex Claudio
531673,2018,Texas Rangers,Alex Claudio,Eddie Butler
531673,2018,Texas Rangers,Eddie Butler,CD Pelham
531348,2018,New York Yankees,Sonny Gray,Jonathan Holder
531348,2018,New York Yankees,Tommy Kahnle,Dellin Betances
530252,2018,Tampa Bay Rays,Ryne Stanek,Ryan Yarbrough
530252,2018,Oakland Athletics,Daniel Mengden,Josh Lucas
530252,2018,Oakland Athletics,Josh Lucas,Blake Treinen
530962,2018,Boston Red Sox,Matt Barnes,Craig Kimbrel
529619,2018,Detroit Tigers,Drew VerHagen,Sandy Báez
529619,2018,New York Yankees,Jonathan Holder,Aroldis Chapman
530965,2018,Cincinnati Reds,Anthony DeSclafani,Amir Garrett
530965,2018,Cincinnati Reds,Amir Garrett,David Hernandez
530965,2018,Cincinnati Reds,Jared Hughes,Raisel Iglesias
529634,2018,Detroit Tigers,Mike Fiers,Louis Coleman
529634,2018,New York Yankees,Domingo Germán,Adam Warren
530247,2018,Detroit Tigers,Ryan Carpenter,Warwick Saupold
531345,2018,Cincinnati Reds,Luis Castillo,Amir Garrett
531345,2018,Cincinnati Reds,Amir Garrett,Sal Romano
531345,2018,Chicago Cubs,Jose Quintana,Jesse Chavez
531345,2018,Cincinnati Reds,Sal Romano,Wandy Peralta
531345,2018,Chicago Cubs,Brandon Kintzler,Jorge De La Rosa
531671,2018,Houston Astros,Josh James,Tony Sipp
531671,2018,Houston Astros,Tony Sipp,Will Harris
531671,2018,Seattle Mariners,Mike Leake,Chasen Bradford
531662,2018,Arizona Diamondbacks,Jake Diekman,Silvino Bracho
530245,2018,New York Mets,Buddy Baumann,Scott Copeland
530245,2018,Chicago Cubs,Brian Duensing,Pedro Strop
530245,2018,Chicago Cubs,Pedro Strop,Brandon Morrow
530302,2018,Los Angeles Angels,Nick Tropeano,Jim Johnson
530302,2018,Los Angeles Angels,Jim Johnson,Jose Alvarez
530302,2018,Kansas City Royals,Danny Duffy,Kevin McCarthy
530302,2018,Kansas City Royals,Tim Hill,Burch Smith
530970,2018,Miami Marlins,Pablo López,Elieser Hernández
531356,2018,New York Mets,Daniel Zamora,Drew Smith
531356,2018,Washington Nationals,Greg Holland,Matt Grace
531356,2018,New York Mets,Drew Smith,Jerry Blevins
530251,2018,St. Louis Cardinals,Tyler Lyons,John Brebbia
530251,2018,St. Louis Cardinals,John Brebbia,Jordan Hicks
530251,2018,St. Louis Cardinals,Jordan Hicks,Bud Norris
530251,2018,St. Louis Cardinals,Bud Norris,Mike Mayers
530960,2018,Los Angeles Dodgers,Clayton Kershaw,Kenley Jansen
531667,2018,Los Angeles Angels,Cam Bedrosian,Noé Ramirez
531667,2018,Oakland Athletics,Shawn Kelley,Ryan Buchter
531667,2018,Oakland Athletics,Ryan Buchter,Lou Trivino
531667,2018,Los Angeles Angels,Justin Anderson,Ty Buttrey
531355,2018,San Francisco Giants,Will Smith,Mark Melancon
530300,2018,Arizona Diamondbacks,Zack Godley,Fernando Salas
530300,2018,Arizona Diamondbacks,T.J. McFarland,Brad Boxberger
531665,2018,Colorado Rockies,Kyle Freeland,Scott Oberg
531665,2018,Los Angeles Dodgers,Scott Alexander,Dylan Floro
530301,2018,Atlanta Braves,Julio Teheran,Luiz Gohara
530301,2018,Atlanta Braves,Luiz Gohara,Peter Moylan
530968,2018,Texas Rangers,Yovani Gallardo,Cory Gearrin
530968,2018,Houston Astros,Chris Devenski,Tony Sipp
531350,2018,Toronto Blue Jays,Aaron Sanchez,Jake Petricka
531350,2018,Philadelphia Phillies,Nick Pivetta,Seranthony Domínguez
531350,2018,Philadelphia Phillies,Seranthony Domínguez,Víctor Arano
530254,2018,Washington Nationals,Tanner Roark,Tim Collins
530254,2018,Washington Nationals,Tim Collins,Wander Suero
530306,2018,Chicago White Sox,Nate Jones,Luis Avilán
530969,2018,Chicago White Sox,Reynaldo López,Thyago Vieira
530969,2018,Toronto Blue Jays,Marcus Stroman,Joe Biagini
531687,2018,St. Louis Cardinals,Jack Flaherty,Chasen Shreve
531687,2018,Atlanta Braves,Touki Toussaint,Jonny Venters
531687,2018,St. Louis Cardinals,Chasen Shreve,Mike Mayers
531343,2018,Tampa Bay Rays,Ryan Yarbrough,Ryne Stanek
531343,2018,Boston Red Sox,Rick Porcello,Ryan Brasier
529589,2018,Chicago White Sox,Lucas Giolito,Aaron Bummer
529863,2018,Houston Astros,Héctor Rondón,Collin McHugh
531014,2018,St. Louis Cardinals,Jack Flaherty,Chasen Shreve
531014,2018,St. Louis Cardinals,Chasen Shreve,John Brebbia
531014,2018,Colorado Rockies,Jon Gray,Seunghwan Oh
529976,2018,Kansas City Royals,Jason Hammel,Tim Hill
529976,2018,Cleveland Indians,Trevor Bauer,Dan Otero
529976,2018,Cleveland Indians,Dan Otero,Evan Marshall
529976,2018,Cleveland Indians,Andrew Miller,Zach McAllister
531235,2018,Cleveland Indians,Andrew Miller,Adam Cimber
531523,2018,Detroit Tigers,Drew VerHagen,Daniel Stumpf
531523,2018,St. Louis Cardinals,Austin Gomber,Dominic Leone
529592,2018,Kansas City Royals,Blaine Boyer,Brandon Maurer
529592,2018,Los Angeles Angels,Nick Tropeano,Jim Johnson
529592,2018,Kansas City Royals,Kelvin Herrera,Burch Smith
529861,2018,Los Angeles Dodgers,Hyun Jin Ryu,Pedro Báez
531344,2018,Detroit Tigers,Ryan Carpenter,Drew VerHagen
531349,2018,Oakland Athletics,Mike Fiers,Lou Trivino
531349,2018,Oakland Athletics,Lou Trivino,Ryan Buchter
531349,2018,Oakland Athletics,Ryan Buchter,Jeurys Familia
531246,2018,San Francisco Giants,Casey Kelly,Reyes Moronta
531246,2018,Cincinnati Reds,Anthony DeSclafani,Jared Hughes
531511,2018,Tampa Bay Rays,Blake Snell,Jaime Schultz
531511,2018,Baltimore Orioles,Sean Gilmartin,Ryan Meisinger
531511,2018,Baltimore Orioles,Luis F. Ortiz,Yefry Ramírez
529595,2018,San Diego Padres,Colten Brewer,Robbie Erlin
529985,2018,Houston Astros,Justin Verlander,Chris Devenski
529985,2018,Houston Astros,Collin McHugh,Tony Sipp
529985,2018,Texas Rangers,Jake Diekman,José Leclerc
529857,2018,Baltimore Orioles,Dylan Bundy,Mike Wright Jr.
529857,2018,Los Angeles Angels,Eduardo Paredes,Jim Johnson
531247,2018,Boston Red Sox,Brian Johnson,Heath Hembree
531024,2018,Toronto Blue Jays,Sam Gaviglio,Luis Santos
531024,2018,Toronto Blue Jays,Brandon Cumpton,Joe Biagini
531342,2018,Atlanta Braves,Aníbal Sánchez,Chad Sobotka
531342,2018,Miami Marlins,Drew Rucinski,Adam Conley
529598,2018,Chicago Cubs,Yu Darvish,Brian Duensing
529864,2018,Oakland Athletics,Brett Anderson,Ryan Dull
531520,2018,New York Mets,Tyler Bashlor,Daniel Zamora
531520,2018,New York Mets,Daniel Zamora,Drew Smith
529977,2018,Milwaukee Brewers,Brandon Woodruff,Jacob Barnes
529977,2018,Colorado Rockies,Chad Bettis,Chris Rusin
529977,2018,Milwaukee Brewers,Taylor Williams,Dan Jennings
531015,2018,Seattle Mariners,James Pazos,Sam Tuivailala
531015,2018,Houston Astros,Joe Smith,Tony Sipp
531015,2018,Seattle Mariners,Zach Duke,Chasen Bradford
531351,2018,Milwaukee Brewers,Jhoulys Chacín,Dan Jennings
529609,2018,Cincinnati Reds,Tyler Mahle,Kevin Quackenbush
529609,2018,St. Louis Cardinals,Luke Weaver,Matt Bowman
529609,2018,St. Louis Cardinals,Tyler Lyons,Dominic Leone
529879,2018,Washington Nationals,Jeremy Hellickson,Sammy Solís
529879,2018,Pittsburgh Pirates,Trevor Williams,Edgar Santana
529879,2018,Washington Nationals,Ryan Madson,Sean Doolittle
531515,2018,Minnesota Twins,Stephen Gonsalves,Alan Busenitz
531515,2018,Kansas City Royals,Heath Fillmyer,Kevin McCarthy
531515,2018,Kansas City Royals,Glenn Sparkman,Jerry Vasto
531237,2018,Atlanta Braves,Sean Newcomb,Chad Sobotka
531346,2018,Cleveland Indians,Corey Kluber,Oliver Pérez
531346,2018,Kansas City Royals,Tim Hill,Jake Newberry
531241,2018,Texas Rangers,Jeffrey Springs,Cory Gearrin
531516,2018,Chicago White Sox,Carlos Rodón,Dylan Covey
531516,2018,Chicago White Sox,Aaron Bummer,Jeanmar Gómez
529601,2018,Colorado Rockies,Kyle Freeland,Scott Oberg
529601,2018,Colorado Rockies,Mike Dunn,Adam Ottavino
529601,2018,Washington Nationals,Sammy Solís,Trevor Gott
529978,2018,Minnesota Twins,Lance Lynn,Taylor Rogers
529978,2018,Minnesota Twins,Taylor Rogers,Trevor Hildenberger
529978,2018,Minnesota Twins,Trevor Hildenberger,Zach Duke
529978,2018,Los Angeles Angels,Justin Anderson,Jim Johnson
529626,2018,Toronto Blue Jays,Jaime García,Danny Barnes
529626,2018,Toronto Blue Jays,Danny Barnes,John Axford
529626,2018,Cleveland Indians,Carlos Carrasco,Nick Goody
529626,2018,Cleveland Indians,Nick Goody,Zach McAllister
529626,2018,Cleveland Indians,Zach McAllister,Ben Taylor
531238,2018,Detroit Tigers,Matthew Boyd,Louis Coleman
531238,2018,Minnesota Twins,Matt Magill,Taylor Rogers
531353,2018,Seattle Mariners,Nick Vincent,Zach Duke
531353,2018,Seattle Mariners,Zach Duke,Adam Warren
531353,2018,Arizona Diamondbacks,Andrew Chafin,Yoshihisa Hirano
531522,2018,San Francisco Giants,Hunter Strickland,Tony Watson
529599,2018,Baltimore Orioles,Chris Tillman,Pedro Araújo
529599,2018,Baltimore Orioles,Mike Wright Jr.,Donnie Hart
529975,2018,Los Angeles Dodgers,Kenta Maeda,Adam Liberatore
529975,2018,Cincinnati Reds,Jackson Stephens,Austin Brice
529975,2018,Cincinnati Reds,Austin Brice,Amir Garrett
529975,2018,Cincinnati Reds,Amir Garrett,Raisel Iglesias
531025,2018,New York Yankees,Sonny Gray,Lance Lynn
531025,2018,Baltimore Orioles,Mychal Givens,Paul Fry
531025,2018,Baltimore Orioles,Paul Fry,Mike Wright Jr.
531354,2018,St. Louis Cardinals,Dakota Hudson,Brett Cecil
531354,2018,St. Louis Cardinals,Brett Cecil,Mike Mayers
531354,2018,St. Louis Cardinals,Mike Mayers,Luke Weaver
529611,2018,Cleveland Indians,Zach McAllister,Andrew Miller
529611,2018,Cleveland Indians,Matt Belisle,Tyler Olson
531240,2018,Kansas City Royals,Jakob Junis,Tim Hill
531240,2018,Kansas City Royals,Tim Hill,Jason Adam
531240,2018,Kansas City Royals,Jason Adam,Burch Smith
529641,2018,Toronto Blue Jays,Joe Biagini,Luis Santos
529641,2018,Cleveland Indians,Adam Plutko,Evan Marshall
531517,2018,Colorado Rockies,Chris Rusin,Yency Almonte
531517,2018,Colorado Rockies,Harrison Musgrave,Seunghwan Oh
531517,2018,Los Angeles Dodgers,Caleb Ferguson,Dylan Floro
531517,2018,Los Angeles Dodgers,Ross Stripling,Scott Alexander
531517,2018,Los Angeles Dodgers,Scott Alexander,Kenta Maeda
529871,2018,New York Mets,Jason Vargas,Matt Harvey
529871,2018,New York Mets,Matt Harvey,Jerry Blevins
531027,2018,Cincinnati Reds,Sal Romano,Wandy Peralta
531027,2018,Cincinnati Reds,Wandy Peralta,Michael Lorenzen
531027,2018,Detroit Tigers,Alex Wilson,Louis Coleman
531027,2018,Cincinnati Reds,Amir Garrett,David Hernandez
529983,2018,San Diego Padres,Eric Lauer,Bryan Mitchell
529606,2018,Tampa Bay Rays,Jake Faria,José Alvarado
529606,2018,Philadelphia Phillies,Vince Velasquez,Luis García
529606,2018,Philadelphia Phillies,Luis García,Adam Morgan
529606,2018,Philadelphia Phillies,Adam Morgan,Edubray Ramos
531347,2018,Los Angeles Angels,Deck McGuire,Blake Parker
531244,2018,Milwaukee Brewers,Jordan Lyles,Taylor Williams
529877,2018,New York Yankees,Masahiro Tanaka,Chad Green
529877,2018,New York Yankees,Chad Green,Chasen Shreve
529877,2018,Houston Astros,Will Harris,Brad Peacock
531028,2018,Cleveland Indians,Carlos Carrasco,Brad Hand
531510,2018,Atlanta Braves,Kevin Gausman,Sam Freeman
531510,2018,Arizona Diamondbacks,Archie Bradley,Brad Ziegler
531510,2018,Atlanta Braves,Kyle Wright,Luke Jackson
531510,2018,Arizona Diamondbacks,Andrew Chafin,Brad Boxberger
529982,2018,Detroit Tigers,Michael Fulmer,Warwick Saupold
529982,2018,Detroit Tigers,Ryan Carpenter,Buck Farmer
529982,2018,Detroit Tigers,Daniel Stumpf,Louis Coleman
531524,2018,Texas Rangers,Yovani Gallardo,Connor Sadzeck
531524,2018,Texas Rangers,Adrian Sampson,Zac Curtis
531524,2018,Oakland Athletics,Fernando Rodney,Ryan Buchter
529874,2018,Kansas City Royals,Eric Skoglund,Scott Barlow
529874,2018,Kansas City Royals,Scott Barlow,Kevin McCarthy
529874,2018,Detroit Tigers,Chad Bell,Warwick Saupold
529874,2018,Kansas City Royals,Tim Hill,Blaine Boyer
531036,2018,Toronto Blue Jays,Marcus Stroman,Danny Barnes
531036,2018,Oakland Athletics,Sean Manaea,J.B. Wendelken
531036,2018,Oakland Athletics,J.B. Wendelken,Ryan Buchter
531036,2018,Oakland Athletics,Ryan Buchter,Lou Trivino
529607,2018,Pittsburgh Pirates,Chad Kuhl,Kyle Crick
529995,2018,Oakland Athletics,Andrew Triggs,Danny Coulombe
529995,2018,Oakland Athletics,Danny Coulombe,Ryan Dull
531365,2018,Toronto Blue Jays,Marco Estrada,Justin Shafer
531365,2018,Toronto Blue Jays,Tyler Clippard,Joe Biagini
531234,2018,Arizona Diamondbacks,Robbie Ray,Brad Ziegler
531234,2018,San Diego Padres,José Castillo,Robert Stock
529604,2018,Detroit Tigers,Mike Fiers,Buck Farmer
529604,2018,New York Yankees,Jordan Montgomery,David Robertson
529604,2018,Detroit Tigers,Alex Wilson,Drew VerHagen
529604,2018,New York Yankees,Dellin Betances,Chad Green
529875,2018,Los Angeles Dodgers,Yimi García,Edward Paredes
529875,2018,Arizona Diamondbacks,Fernando Salas,Jorge De La Rosa
529989,2018,Chicago Cubs,Jon Lester,Justin Wilson
529989,2018,Chicago White Sox,Chris Beck,Aaron Bummer
529989,2018,Chicago Cubs,Carl Edwards Jr.,Mike Montgomery
529989,2018,Chicago Cubs,Mike Montgomery,Brandon Morrow
531030,2018,Seattle Mariners,Wade LeBlanc,Nick Vincent
531371,2018,New York Mets,Paul Sewald,Tyler Bashlor
531371,2018,Washington Nationals,Kelvin Herrera,Koda Glover
531242,2018,Seattle Mariners,Wade LeBlanc,Christian Bergman
529999,2018,Baltimore Orioles,Tanner Scott,Mychal Givens
531512,2018,Chicago Cubs,Cole Hamels,Carl Edwards Jr.
531512,2018,Washington Nationals,Sammy Solís,Wander Suero
531512,2018,Chicago Cubs,Steve Cishek,Justin Wilson
531512,2018,Washington Nationals,Koda Glover,Sean Doolittle
529603,2018,Milwaukee Brewers,Zach Davies,Dan Jennings
529603,2018,New York Mets,Steven Matz,Seth Lugo
529603,2018,New York Mets,Seth Lugo,AJ Ramos
529603,2018,New York Mets,AJ Ramos,Jerry Blevins
529603,2018,New York Mets,Jerry Blevins,Robert Gsellman
529873,2018,Boston Red Sox,David Price,Hector Velázquez
529873,2018,Boston Red Sox,Hector Velázquez,Marcus Walden
529873,2018,Texas Rangers,José Leclerc,Tony Barnette
531026,2018,Chicago Cubs,Brandon Kintzler,Carl Edwards Jr.
531263,2018,Toronto Blue Jays,Sean Reid-Foley,Jake Petricka
531263,2018,New York Yankees,Luis Severino,Tommy Kahnle
531263,2018,New York Yankees,Tommy Kahnle,Jonathan Holder
531263,2018,Toronto Blue Jays,Jaime García,Luis Santos
531263,2018,Toronto Blue Jays,Luis Santos,Ryan Tepera
529407,2018,Chicago Cubs,Jon Lester,Steve Cishek
529407,2018,Miami Marlins,Tayron Guerrero,Drew Steckenrider
529610,2018,Houston Astros,Will Harris,Joe Smith
529610,2018,Texas Rangers,Kevin Jepsen,Jake Diekman
529876,2018,Minnesota Twins,Jake Odorizzi,Taylor Rogers
529876,2018,Chicago White Sox,Reynaldo López,Luis Avilán
529876,2018,Chicago White Sox,Luis Avilán,Juan Minaya
529876,2018,Chicago White Sox,Aaron Bummer,Nate Jones
531032,2018,Los Angeles Angels,Nick Tropeano,Jose Alvarez
531032,2018,Tampa Bay Rays,Jake Faria,Ryne Stanek
531032,2018,Los Angeles Angels,Jose Alvarez,Jim Johnson
529758,2018,Tampa Bay Rays,Sergio Romo,Andrew Kittredge
529758,2018,Baltimore Orioles,Alex Cobb,Jimmy Yacabonis
529758,2018,Tampa Bay Rays,Andrew Kittredge,Chaz Roe
529758,2018,Tampa Bay Rays,Chaz Roe,José Alvarado
529758,2018,Baltimore Orioles,Pedro Araújo,Mike Wright Jr.
531527,2018,Chicago Cubs,Jaime García,Brandon Kintzler
531527,2018,Chicago Cubs,Randy Rosario,James Norwood
531359,2018,Detroit Tigers,Buck Farmer,Josh Smoker
531359,2018,Chicago White Sox,Xavier Cedeño,Jeanmar Gómez
531359,2018,Chicago White Sox,Héctor Santiago,Jace Fry
531512,2018,Chicago Cubs,Cole Hamels,Carl Edwards Jr.
531512,2018,Washington Nationals,Sammy Solís,Wander Suero
531512,2018,Chicago Cubs,Steve Cishek,Justin Wilson
531512,2018,Washington Nationals,Koda Glover,Sean Doolittle
529419,2018,St. Louis Cardinals,Carlos Martinez,Matt Bowman
529419,2018,St. Louis Cardinals,Matt Bowman,Brett Cecil
529602,2018,Kansas City Royals,Jason Hammel,Tim Hill
529602,2018,Los Angeles Angels,Noé Ramirez,Jose Alvarez
529872,2018,Baltimore Orioles,Chris Tillman,Miguel Castro
529872,2018,Baltimore Orioles,Miguel Castro,Mychal Givens
529872,2018,Baltimore Orioles,Mychal Givens,Richard Bleier
531357,2018,Miami Marlins,Pablo López,Javy Guerra
530001,2018,Arizona Diamondbacks,Troy Scribner,Jorge De La Rosa
530001,2018,Washington Nationals,Stephen Strasburg,Sammy Solís
530001,2018,Washington Nationals,Sammy Solís,Shawn Kelley
531031,2018,Chicago White Sox,Dylan Covey,Xavier Cedeño
531031,2018,Kansas City Royals,Jakob Junis,Brian Flynn
531031,2018,Chicago White Sox,Thyago Vieira,Héctor Santiago
531254,2018,Houston Astros,Dallas Keuchel,Will Harris
529597,2018,Los Angeles Dodgers,Kenta Maeda,Ross Stripling
529597,2018,Arizona Diamondbacks,Zack Greinke,T.J. McFarland
529597,2018,Arizona Diamondbacks,T.J. McFarland,Archie Bradley
529414,2018,Baltimore Orioles,Brad Brach,Mychal Givens
529414,2018,Minnesota Twins,Trevor Hildenberger,Fernando Rodney
529878,2018,Seattle Mariners,Chasen Bradford,James Pazos
529988,2018,Boston Red Sox,David Price,Carson Smith
529988,2018,Toronto Blue Jays,Jake Petricka,Aaron Loup
529988,2018,Toronto Blue Jays,Aaron Loup,Seunghwan Oh
531029,2018,St. Louis Cardinals,Luke Weaver,Daniel Ponce de Leon
531029,2018,Colorado Rockies,Kyle Freeland,Scott Oberg
531029,2018,Colorado Rockies,Jake McGee,Yency Almonte
531364,2018,Oakland Athletics,Chris Bassitt,Shawn Kelley
531364,2018,Minnesota Twins,Matt Magill,Taylor Rogers
531364,2018,Minnesota Twins,Taylor Rogers,Trevor Hildenberger
529605,2018,Oakland Athletics,Yusmeiro Petit,Danny Coulombe
529605,2018,Oakland Athletics,Danny Coulombe,Chris Hatcher
529605,2018,Oakland Athletics,Liam Hendriks,Santiago Casilla
529991,2018,Kansas City Royals,Jakob Junis,Kevin McCarthy
529991,2018,Kansas City Royals,Kevin McCarthy,Blaine Boyer
529991,2018,Cleveland Indians,Mike Clevinger,Tyler Olson
529411,2018,Texas Rangers,Cole Hamels,José Leclerc
529891,2018,Philadelphia Phillies,Nick Pivetta,Drew Hutchison
529891,2018,Washington Nationals,Trevor Gott,Wander Suero
531033,2018,Miami Marlins,Pablo López,Javy Guerra
531251,2018,Chicago Cubs,Tyler Chatwood,Randy Rosario
531034,2018,Milwaukee Brewers,Corbin Burnes,Dan Jennings
531366,2018,Milwaukee Brewers,Chase Anderson,Josh Hader
529415,2018,Toronto Blue Jays,J.A. Happ,John Axford
529415,2018,New York Yankees,Luis Severino,Chad Green
531529,2018,Boston Red Sox,Eduardo Rodriguez,Brandon Workman
531529,2018,Houston Astros,Josh James,Ryan Pressly
529982,2018,Detroit Tigers,Michael Fulmer,Warwick Saupold
529982,2018,Detroit Tigers,Ryan Carpenter,Buck Farmer
529982,2018,Detroit Tigers,Daniel Stumpf,Louis Coleman
529608,2018,San Francisco Giants,Ty Blach,Pierce Johnson
529608,2018,San Diego Padres,Tyson Ross,Craig Stammen
529608,2018,San Diego Padres,Kazuhisa Makita,Brad Hand
531258,2018,Washington Nationals,Jefry Rodriguez,Tim Collins
531258,2018,Washington Nationals,Tim Collins,Jimmy Cordero
531258,2018,Miami Marlins,Wei-Yin Chen,Drew Rucinski
531258,2018,Miami Marlins,Tayron Guerrero,Adam Conley
531258,2018,Washington Nationals,Matt Grace,Justin Miller
531361,2018,Cleveland Indians,Shane Bieber,Oliver Pérez
531361,2018,Kansas City Royals,Burch Smith,Kevin McCarthy
531361,2018,Cleveland Indians,Oliver Pérez,Adam Cimber
529883,2018,New York Yankees,Chasen Shreve,David Robertson
529883,2018,Cleveland Indians,Alexi Ogando,Cody Allen
529997,2018,Detroit Tigers,Matthew Boyd,Buck Farmer
531539,2018,Oakland Athletics,Edwin Jackson,Shawn Kelley
531539,2018,Texas Rangers,Alex Claudio,Eddie Butler
531539,2018,Oakland Athletics,Fernando Rodney,Ryan Buchter
529884,2018,New York Mets,Zack Wheeler,Seth Lugo
529884,2018,Colorado Rockies,Jake McGee,Wade Davis
529600,2018,Minnesota Twins,Zack Littell,Matt Magill
529600,2018,Chicago White Sox,Jace Fry,Bruce Rondón
529600,2018,Chicago White Sox,Bruce Rondón,Luis Avilán
529600,2018,Chicago White Sox,Luis Avilán,Joakim Soria
531261,2018,Cincinnati Reds,Matt Harvey,Cody Reed
531261,2018,Cincinnati Reds,Cody Reed,Michael Lorenzen
529406,2018,Tampa Bay Rays,Chris Archer,Austin Pruitt
529406,2018,Boston Red Sox,Joe Kelly,Carson Smith
531528,2018,Toronto Blue Jays,Sean Reid-Foley,Justin Shafer
531528,2018,Cleveland Indians,Adam Plutko,Dan Otero
531528,2018,Cleveland Indians,Dan Otero,Tyler Olson
531528,2018,Cleveland Indians,Tyler Olson,Neil Ramírez
531528,2018,Cleveland Indians,Neil Ramírez,Oliver Pérez
531528,2018,Cleveland Indians,Oliver Pérez,Josh Tomlin
529614,2018,Baltimore Orioles,Alex Cobb,Miguel Castro
529614,2018,Baltimore Orioles,Miguel Castro,Donnie Hart
529894,2018,Toronto Blue Jays,J.A. Happ,Jake Petricka
529412,2018,Oakland Athletics,Kendall Graveman,Ryan Buchter
529412,2018,Los Angeles Angels,Cam Bedrosian,Jose Alvarez
529412,2018,Los Angeles Angels,Jose Alvarez,Keynan Middleton
531262,2018,Tampa Bay Rays,Tyler Glasnow,Adam Kolarek
529996,2018,San Francisco Giants,Jeff Samardzija,Sam Dyson
529996,2018,Pittsburgh Pirates,George Kontos,Felipe Vázquez
531369,2018,Colorado Rockies,Tyler Anderson,Chad Bettis
531538,2018,Detroit Tigers,Matthew Boyd,Alex Wilson
531538,2018,Detroit Tigers,Alex Wilson,Daniel Stumpf
531538,2018,St. Louis Cardinals,Brett Cecil,John Brebbia
529416,2018,Atlanta Braves,Julio Teheran,Rex Brothers
529416,2018,Atlanta Braves,Rex Brothers,Dan Winkler
529416,2018,Philadelphia Phillies,Aaron Nola,Hoby Milner
529416,2018,Philadelphia Phillies,Hoby Milner,Luis García
529416,2018,Philadelphia Phillies,Luis García,Adam Morgan
529416,2018,Atlanta Braves,Peter Moylan,Sam Freeman
529416,2018,Philadelphia Phillies,Adam Morgan,Edubray Ramos
529616,2018,Colorado Rockies,Jon Gray,Antonio Senzatela
529616,2018,Colorado Rockies,Antonio Senzatela,Chris Rusin
530000,2018,Texas Rangers,Doug Fister,Tony Barnette
530000,2018,Texas Rangers,Tony Barnette,Yohander Méndez
529889,2018,Cincinnati Reds,Sal Romano,Wandy Peralta
529889,2018,Cincinnati Reds,Wandy Peralta,David Hernandez
531041,2018,Kansas City Royals,Brad Keller,Tim Hill
531041,2018,Chicago White Sox,Reynaldo López,Jace Fry
531041,2018,Chicago White Sox,Jace Fry,Juan Minaya
531041,2018,Chicago White Sox,Juan Minaya,Xavier Cedeño
531041,2018,Kansas City Royals,Jason Adam,Jason Hammel
531041,2018,Chicago White Sox,Xavier Cedeño,Jeanmar Gómez
531041,2018,Chicago White Sox,Jeanmar Gómez,Luis Avilán
531370,2018,San Francisco Giants,Derek Holland,Tony Watson
531253,2018,Minnesota Twins,Kohl Stewart,Tyler Duffey
531253,2018,Detroit Tigers,Ryan Carpenter,Drew VerHagen
531253,2018,Detroit Tigers,Joe Jiménez,Shane Greene
529413,2018,San Diego Padres,Kirby Yates,Kyle McGrath
531526,2018,Tampa Bay Rays,Ryan Yarbrough,Ryne Stanek
531526,2018,Baltimore Orioles,David Hess,Tanner Scott
531526,2018,Tampa Bay Rays,Adam Kolarek,Chaz Roe
531526,2018,Tampa Bay Rays,Chaz Roe,José Alvarado
531526,2018,Baltimore Orioles,Paul Fry,Mike Wright Jr.
529624,2018,Cincinnati Reds,Brandon Finnegan,Austin Brice
529987,2018,Atlanta Braves,Michael Soroka,Peter Moylan
